Student ID,GPA,SAT Score,Charisma Score,Accepted
9000764966,3.54,1347,1,True
9000458911,3.75,966,7,True
9000153521,3.17,1048,1,True
9000006619,3.87,1079,4,True
9000817974,1.68,1319,10,True
9000413187,3.01,627,2,False
9000966153,2.68,1101,8,True
9000537887,2.26,819,1,False
9000969499,3.66,1033,4,True
9000693027,1.82,822,5,False
9000961528,3.87,947,7,True
9000653117,3.14,1506,4,True
9000550291,2.38,1154,3,True
9000727030,1.92,993,3,False
9000908798,2.69,905,9,True
9000124816,2.83,1372,7,True
9000708122,2.36,810,8,True
9000321562,2.69,1078,3,True
9000299492,1.69,1335,5,False
9000603937,3.26,1451,9,True
9000225466,3.05,1054,1,True
9000140426,2.17,840,4,False
9000890284,2.38,843,1,False
9000393385,2.9,777,3,False
9000968516,3.78,1121,4,True
9000556698,3.84,1543,10,True
9000532373,2.72,1236,3,True
9000671232,3.63,714,10,True
9000297582,3.53,668,10,True
9000585874,1.52,1111,10,True
9000334373,1.56,1424,5,False
9000022282,3.93,643,4,False
9000339994,2.67,1369,4,True
9000787956,1.8,1283,6,False
9000463791,1.89,1313,8,True
9000069505,2.0,1336,7,True
9000857322,1.78,850,5,False
9000876939,3.83,675,7,False
9000696041,2.58,1182,9,True
9000901465,3.85,1421,10,True
9000797046,1.67,917,3,False
9000357597,2.91,866,4,False
9000213293,3.75,1526,2,True
9000327413,1.83,916,2,False
9000423903,1.55,1382,10,True
9000197646,1.91,1005,7,False
9000015182,2.62,1215,9,True
9000091985,2.39,827,4,False
9000663758,2.91,1011,7,True
9000221628,2.63,674,9,True
9000826536,2.93,1564,3,True
9000189110,2.11,1242,2,True
9000601693,3.03,916,8,True
9000532825,3.62,1514,3,True
9000102356,3.26,1523,2,True
9000103020,3.16,622,9,True
9000459341,2.83,1341,9,True
9000822258,1.56,672,8,True
9000679983,2.88,844,7,False
9000106080,3.91,602,7,False
9000797529,3.39,1196,3,True
9000993061,3.92,623,1,False
9000525201,3.46,1360,2,True
9000871214,3.7,1195,10,True
9000893316,2.56,821,5,False
9000621077,3.47,1001,4,True
9000927771,2.94,1168,8,True
9000611401,2.92,944,2,True
9000312270,2.16,624,6,False
9000583254,2.21,1271,8,True
9000283011,3.65,952,9,True
9000691444,2.14,1563,1,True
9000328529,3.79,1597,1,True
9000452206,1.92,892,2,False
9000423407,3.51,1466,3,True
9000361862,3.5,1170,10,True
9000866816,2.13,1289,2,True
9000862514,2.34,1516,7,True
9000172883,1.71,1197,5,False
9000292488,2.38,1263,1,True
9000121407,1.63,984,9,True
9000068824,3.11,1093,10,True
9000576074,2.83,1563,3,True
9000273854,1.68,1354,3,False
9000774395,2.32,1198,3,True
9000957925,2.6,852,3,False
9000087405,2.38,1530,6,True
9000752799,2.06,1365,1,True
9000104342,3.35,945,5,True
9000493897,3.6,979,7,True
9000582612,3.91,1069,2,True
9000146367,1.98,605,7,False
9000743910,1.99,1143,10,True
9000692061,3.25,1518,10,True
9000476564,2.58,1191,9,True
9000048176,3.18,669,7,False
9000102561,2.77,1039,4,True
9000503862,3.67,1564,9,True
9000968904,3.34,905,8,True
9000295971,1.52,1416,6,False
9000845655,1.94,673,7,False
9000773078,2.8,1291,8,True
9000412151,2.25,1535,1,True
9000448744,2.12,1044,9,True
9000365130,1.83,1476,1,False
9000927396,3.02,792,2,False
9000428559,3.94,616,3,False
9000303456,1.66,1345,3,False
9000672368,3.79,859,7,False
9000992296,2.15,1540,10,True
9000712568,3.1,1279,4,True
9000744927,3.81,1311,3,True
9000959444,1.68,1220,7,False
9000476261,1.51,1476,9,True
9000830505,3.56,1148,8,True
9000824017,2.71,1522,3,True
9000636637,2.74,1240,9,True
9000717936,3.39,1381,2,True
9000128575,1.76,1224,7,False
9000872244,2.24,1556,5,True
9000648213,3.86,860,10,True
9000148139,2.82,1173,7,True
9000515812,3.32,714,7,False
9000899407,3.06,1261,9,True
9000751435,1.82,892,2,False
9000882302,3.36,879,7,False
9000590515,2.09,1576,7,True
9000015394,2.79,1123,10,True
9000462043,3.76,1338,5,True
9000465563,2.26,788,1,False
9000876764,1.57,1089,3,False
9000025443,2.2,1523,1,True
9000784251,3.82,1250,10,True
9000719602,2.28,806,10,True
9000479730,3.25,1579,2,True
9000572506,3.04,1053,10,True
9000848714,3.45,1273,4,True
9000881334,3.2,795,1,False
9000599354,2.8,1045,8,True
9000349631,3.18,1518,3,True
9000940819,2.08,1556,1,True
9000104333,2.97,1410,10,True
9000777363,3.61,850,1,False
9000290168,3.4,1208,8,True
9000493608,1.64,1469,6,False
9000557124,2.79,849,3,False
9000952464,3.11,900,3,False
9000768994,2.05,1070,10,True
9000009328,2.23,737,2,False
9000121536,3.45,606,9,True
9000482811,3.73,873,2,False
9000467248,2.95,821,4,False
9000143126,3.21,979,9,True
9000996071,3.87,1149,10,True
9000564751,3.56,1484,6,True
9000755421,3.97,618,1,False
9000001327,3.41,1362,3,True
9000479184,1.99,769,6,False
9000588684,3.89,1511,5,True
9000232014,1.72,1554,8,True
9000401725,2.09,930,10,True
9000659736,2.1,1206,2,True
9000395767,1.62,1530,3,False
9000566275,2.18,1125,6,True
9000247500,1.59,757,9,True
9000032722,3.2,615,5,False
9000023592,1.69,1576,8,True
9000767629,2.61,1407,5,True
9000349731,3.58,752,5,False
9000355322,3.67,1083,6,True
9000872696,3.47,890,8,True
9000026865,1.63,698,4,False
9000270440,3.35,1414,2,True
9000185736,3.57,1372,9,True
9000595065,3.93,787,10,True
9000420415,1.63,1333,3,False
9000217631,2.88,1523,10,True
9000306443,2.64,738,4,False
9000761906,3.94,1221,2,True
9000070389,2.1,1571,4,True
9000520122,3.91,996,4,True
9000031898,2.62,883,7,False
9000332879,1.94,1559,4,False
9000082293,2.89,1185,4,True
9000096502,1.51,647,1,False
9000626072,3.13,885,3,False
9000925981,1.57,909,9,True
9000075574,2.17,1123,8,True
9000700793,2.94,1384,5,True
9000722314,3.02,997,7,True
9000851740,3.58,974,10,True
9000184150,1.98,1487,7,False
9000248990,2.94,1481,10,True
9000722315,1.72,1279,6,False
9000456057,1.7,776,5,False
9000208155,2.13,804,4,False
9000556355,3.95,1273,9,True
9000058966,2.45,1110,4,True
9000746111,2.58,799,3,False
9000797623,3.06,1230,8,True
9000539012,1.89,1078,5,False
9000323800,2.75,1032,5,True
9000199360,1.9,975,2,False
9000272513,3.9,1128,8,True
9000666524,3.74,994,5,True
9000475769,1.97,1115,5,False
9000715444,3.84,1190,3,True
9000663810,2.71,634,9,True
9000740998,1.57,782,3,False
9000711655,3.36,1539,8,True
9000242084,2.05,975,6,True
9000692395,2.37,885,5,False
9000317383,3.87,1465,4,True
9000148495,1.68,964,10,True
9000488470,2.7,1224,10,True
9000712247,3.27,1184,5,True
9000248219,1.66,1025,5,False
9000700403,2.7,1380,4,True
9000098322,3.13,1067,4,True
9000065134,3.48,947,9,True
9000598574,2.67,787,9,True
9000733140,3.84,1335,5,True
9000183519,2.21,637,5,False
9000799410,2.0,1194,9,True
9000197760,2.33,1111,9,True
9000558027,3.37,988,2,True
9000253553,2.56,1170,1,True
9000647186,2.62,960,1,True
9000206022,2.73,1477,5,True
9000140960,3.61,1127,7,True
9000567476,1.91,666,1,False
9000567478,2.91,792,4,False
9000454874,3.33,1235,7,True
9000691224,2.61,1201,7,True
9000286690,2.91,1284,9,True
9000586598,2.83,1595,7,True
9000928217,3.29,709,9,True
9000615697,3.14,739,5,False
9000138116,3.35,1118,4,True
9000383618,3.22,723,9,True
9000357734,1.9,1313,6,False
9000712842,2.37,1591,2,True
9000775229,3.73,976,5,True
9000032334,2.0,1157,5,True
9000987496,2.35,1462,6,True
9000303585,3.59,1098,3,True
9000469887,2.24,1453,9,True
9000683340,3.84,690,7,False
9000717969,3.08,1537,3,True
9000355486,2.07,951,6,True
9000862079,2.0,1278,10,True
9000594045,2.52,646,2,False
9000298850,2.89,735,3,False
9000951587,2.17,1134,7,True
9000570055,2.45,1485,5,True
9000159310,2.12,683,1,False
9000495267,3.09,620,8,True
9000773974,3.03,1457,4,True
9000108410,3.54,1130,4,True
9000234143,1.61,898,4,False
9000717115,3.59,1235,7,True
9000484332,3.38,879,5,False
9000221817,1.72,756,6,False
9000804588,2.63,632,6,False
9000298499,2.86,973,7,True
9000887833,3.0,949,4,True
9000623296,2.43,676,7,False
9000916933,2.19,782,5,False
9000820467,2.9,1554,8,True
9000829545,2.43,1080,2,True
9000670352,2.68,1458,2,True
9000155117,3.02,905,4,True
9000588321,2.81,1454,2,True
9000386458,3.77,1185,6,True
9000005830,2.63,1396,8,True
9000618780,3.46,906,9,True
9000465779,3.46,1170,8,True
9000145626,1.79,737,8,True
9000115690,1.9,776,10,True
9000951947,3.15,1159,3,True
9000754417,2.5,1475,7,True
9000407788,2.47,1162,7,True
9000192011,2.91,1286,1,True
9000479085,3.97,961,5,True
9000908588,2.89,1578,6,True
9000977891,2.32,753,2,False
9000070101,3.17,1504,8,True
9000842213,2.91,933,8,True
9000880210,2.45,1099,9,True
9000987599,3.62,1560,6,True
9000519781,3.59,1356,4,True
9000625839,1.66,1011,4,False
9000326495,1.62,1503,10,True
9000236545,1.96,968,10,True
9000179623,2.76,837,8,True
9000454687,2.9,844,5,False
9000298343,1.68,691,10,True
9000696239,2.37,1474,3,True
9000964868,3.22,637,2,False
9000252185,1.69,650,4,False
9000480306,2.39,1167,5,True
9000561239,1.83,907,2,False
9000437337,2.35,1370,6,True
9000395119,1.99,1384,4,False
9000549489,3.94,1288,2,True
9000891001,1.66,1043,2,False
9000202469,2.69,622,10,True
9000175087,3.21,1133,3,True
9000049991,3.17,1515,4,True
9000690885,2.84,1129,7,True
9000386085,3.43,1597,2,True
9000164890,2.17,689,4,False
9000941575,2.97,1163,4,True
9000558062,1.93,1288,8,True
9000059587,2.01,1526,9,True
9000472658,2.25,1082,6,True
9000795057,2.06,968,7,True
9000445966,3.62,945,7,True
9000361362,1.99,745,4,False
9000937953,1.51,1183,4,False
9000086413,3.23,946,7,True
9000978611,2.23,764,1,False
9000336621,2.2,1413,9,True
9000429727,1.96,1486,8,True
9000335472,2.84,821,5,False
9000601214,3.42,685,10,True
9000355189,3.82,1143,9,True
9000964563,2.13,1191,3,True
9000916487,3.75,674,9,True
9000864887,2.06,1417,5,True
9000726255,3.68,874,7,False
9000364468,2.97,1116,3,True
9000683680,3.52,650,9,True
9000598456,3.51,969,5,True
9000392056,2.13,1062,7,True
9000974836,2.25,788,3,False
9000129890,3.45,1511,6,True
9000487060,1.86,1389,9,True
9000722357,1.65,1264,4,False
9000225890,2.65,976,5,True
9000753363,3.36,798,10,True
9000007919,2.68,1383,2,True
9000933370,3.7,1138,7,True
9000730402,1.53,1370,10,True
9000047025,3.23,925,9,True
9000942141,2.3,1405,1,True
9000727311,3.69,1206,1,True
9000920946,2.18,979,5,True
9000308754,2.61,936,4,True
9000662534,2.38,1091,2,True
9000251669,2.75,652,1,False
9000889274,3.39,1304,1,True
9000841656,2.5,734,7,False
9000101023,2.45,1338,6,True
9000372758,3.37,1165,8,True
9000599855,2.04,846,2,False
9000225122,3.83,1135,9,True
9000358171,2.76,1118,5,True
9000446777,1.93,1129,9,True
9000421262,3.93,766,5,False
9000066460,3.02,746,3,False
9000632596,3.04,927,7,True
9000612906,3.82,1572,5,True
9000673027,1.7,707,8,True
9000614919,3.42,787,4,False
9000372160,2.73,1322,10,True
9000382241,2.73,855,9,True
9000256126,3.45,969,1,True
9000977679,3.67,1271,8,True
9000096259,2.27,1095,8,True
9000169797,2.13,1213,2,True
9000648508,1.87,1040,9,True
9000997677,3.74,1288,9,True
9000191242,3.91,1206,7,True
9000032281,1.55,994,3,False
9000263813,3.2,1197,1,True
9000848843,3.59,1424,4,True
9000519741,1.83,1555,8,True
9000982375,2.84,1077,6,True
9000320209,3.88,918,8,True
9000584462,2.08,1560,9,True
9000252144,3.73,642,5,False
9000412119,3.48,1556,6,True
9000207503,2.29,814,7,False
9000238241,3.43,691,7,False
9000227711,2.13,1457,10,True
9000002227,3.02,693,1,False
9000561676,2.06,1344,3,True
9000714792,1.74,1281,9,True
9000021577,3.77,868,6,False
9000294341,2.66,660,7,False
9000944129,2.26,1506,8,True
9000115723,2.01,1159,7,True
9000245519,2.34,685,9,True
9000701496,3.83,727,5,False
9000014956,1.91,1116,7,False
9000668378,2.76,1598,1,True
9000681215,3.58,627,4,False
9000351316,3.66,1458,2,True
9000170709,1.97,1018,3,False
9000444055,2.49,1512,3,True
9000467598,3.63,791,5,False
9000282689,3.53,699,3,False
9000399727,3.71,882,6,False
9000320152,2.06,638,9,True
9000762394,2.55,1265,4,True
9000053025,1.82,1532,7,False
9000582378,3.99,679,7,False
9000674430,2.27,900,10,True
9000731351,1.87,1047,2,False
9000985341,2.25,1385,8,True
9000787663,2.35,815,10,True
9000761866,2.76,651,3,False
9000763478,3.08,724,3,False
9000551480,3.41,974,6,True
9000370776,3.14,1104,5,True
9000754880,2.37,1066,9,True
9000131391,2.9,1599,2,True
9000741032,3.26,1276,9,True
9000194812,2.81,702,5,False
9000196887,1.91,735,7,False
9000476529,3.28,803,6,False
9000332211,2.64,610,4,False
9000920579,1.57,1176,4,False
9000794271,2.41,1203,1,True
9000706850,3.73,1222,7,True
9000345203,2.39,1173,7,True
9000965314,3.52,669,7,False
9000951991,3.32,1294,4,True
9000039469,3.99,995,1,True
9000510003,3.81,1523,3,True
9000402125,1.67,1548,7,False
9000075436,2.43,1455,6,True
9000324557,3.2,1499,2,True
9000516383,2.25,737,9,True
9000740261,3.69,705,8,True
9000632445,3.83,1176,9,True
9000713695,3.7,1249,1,True
9000893418,2.3,1250,6,True
9000208225,2.51,1045,5,True
9000224661,2.19,941,7,True
9000991377,3.49,1182,2,True
9000128065,1.64,716,8,True
9000249684,1.65,1318,10,True
9000745595,2.05,895,2,False
9000029786,3.11,1006,6,True
9000060823,3.32,1484,1,True
9000437944,2.46,1477,5,True
9000746932,2.64,1378,9,True
9000294399,3.51,1119,9,True
9000464792,2.89,1266,4,True
9000863946,3.32,1308,7,True
9000727537,2.09,1510,10,True
9000011760,1.89,898,10,True
9000489966,2.09,655,1,False
9000327659,3.99,828,1,False
9000228106,3.33,916,10,True
9000202267,1.98,723,4,False
9000042044,2.3,887,1,False
9000368264,3.54,892,1,False
9000157551,3.21,656,10,True
9000220469,2.56,1138,8,True
9000564048,2.35,1464,4,True
9000272653,1.9,1046,8,True
9000326789,2.04,1278,7,True
9000101123,3.5,1247,6,True
9000109914,1.93,968,1,False
9000354009,2.16,1591,6,True
9000874371,3.08,650,7,False
9000988141,2.13,1420,7,True
9000050944,1.93,1522,6,False
9000197782,3.56,872,2,False
9000156889,3.69,1373,7,True
9000329300,3.11,631,4,False
9000199485,2.99,1562,9,True
9000565730,1.54,1448,9,True
9000251720,1.62,1061,6,False
9000099016,2.5,1467,3,True
9000728176,2.6,924,1,True
9000605316,3.99,1397,5,True
9000663248,1.71,1234,7,False
9000956549,2.76,1361,8,True
9000381684,2.01,846,7,False
9000849254,1.85,1544,3,False
9000909944,2.12,1409,8,True
9000706804,3.21,1417,5,True
9000285775,2.28,625,6,False
9000776083,3.19,1117,7,True
9000752356,3.03,1095,2,True
9000959591,2.33,1165,9,True
9000866910,3.45,1427,6,True
9000629720,1.57,1001,6,False
9000709332,2.65,805,10,True
9000234334,3.05,880,8,True
9000168484,1.63,1529,10,True
9000971251,3.26,609,1,False
9000741793,1.74,1222,9,True
9000421037,3.1,1586,3,True
9000623820,3.88,1588,3,True
9000609432,2.68,1538,4,True
9000685757,2.74,1169,10,True
9000544824,2.81,1496,3,True
9000130362,3.32,1427,4,True
9000062328,3.68,1017,3,True
9000553022,1.52,1296,10,True
9000145170,2.72,821,3,False
9000983324,3.61,735,8,True
9000644722,2.83,1059,6,True
9000309382,3.49,1378,3,True
9000313634,1.6,749,9,True
9000856529,1.61,950,7,False
9000015700,2.22,1275,4,True
9000205107,2.73,1505,8,True
9000791437,2.34,1451,5,True
9000034332,1.68,761,8,True
9000524179,3.6,769,4,False
9000456319,3.64,1105,1,True
9000492172,2.01,1599,10,True
9000577395,2.67,1063,4,True
9000079389,1.8,1393,1,False
9000364990,2.7,933,8,True
9000894680,2.88,944,5,True
9000430774,3.16,1344,4,True
9000712410,2.78,900,10,True
9000006960,2.94,1594,9,True
9000259098,3.68,1350,4,True
9000986566,3.32,773,8,True
9000639014,1.9,709,8,True
9000049476,2.8,1404,5,True
9000619533,1.91,1576,3,False
9000979352,3.18,1140,1,True
9000113487,2.5,694,6,False
9000399434,3.17,1374,6,True
9000375267,3.11,1058,2,True
9000983898,3.44,932,9,True
9000739613,2.11,667,2,False
9000049698,3.39,1139,3,True
9000292366,3.82,1209,5,True
9000302460,3.21,1277,6,True
9000708650,3.78,1031,10,True
9000855492,2.86,971,2,True
9000655411,1.85,1045,3,False
9000074054,2.47,770,8,True
9000279268,3.79,1235,1,True
9000266551,2.68,989,3,True
9000137561,2.77,1336,5,True
9000157862,2.14,1247,9,True
9000169598,3.33,630,6,False
9000645602,2.92,998,2,True
9000194471,3.44,654,1,False
9000347720,3.8,1533,2,True
9000982491,2.02,1507,2,True
9000564594,1.52,1238,7,False
9000181685,3.93,1577,3,True
9000146295,3.34,1504,4,True
9000620774,2.15,1373,5,True
9000816450,2.02,1489,1,True
9000592334,3.49,901,1,True
9000285563,3.04,1565,3,True
9000035792,3.85,1071,7,True
9000128816,3.88,938,7,True
9000257682,2.84,1512,6,True
9000626450,1.73,697,6,False
9000456505,3.49,956,8,True
9000848698,2.69,652,4,False
9000851043,2.89,735,4,False
9000461188,1.64,1291,5,False
9000344690,3.2,641,5,False
9000461172,3.43,1418,7,True
9000050697,3.75,1295,7,True
9000150679,2.96,1188,7,True
9000962638,1.5,984,9,True
9000789761,3.95,1414,7,True
9000942476,1.73,1210,6,False
9000348319,2.14,768,5,False
9000391971,3.69,1153,7,True
9000223906,1.65,1134,4,False
9000427327,2.77,650,1,False
9000943256,2.96,1468,4,True
9000362277,1.64,1315,8,True
9000130438,3.09,1006,10,True
9000350686,1.7,1425,10,True
9000429989,2.53,907,10,True
9000911043,1.54,918,8,True
9000022434,2.88,832,7,False
9000176953,1.95,1497,3,False
9000427212,1.96,732,6,False
9000776576,3.47,853,9,True
9000294311,2.92,1393,1,True
9000345409,2.62,1165,9,True
9000827822,3.81,1517,3,True
9000656122,1.82,1078,7,False
9000156315,1.69,781,10,True
9000966538,3.74,1282,8,True
9000178816,3.79,1588,5,True
9000746088,3.89,986,3,True
9000600035,1.79,1313,3,False
9000239500,2.53,1268,6,True
9000347786,2.25,1058,8,True
9000877359,3.26,1068,6,True
9000206642,1.75,718,5,False
9000077038,3.62,1288,5,True
9000297832,1.57,817,2,False
9000623751,2.65,1187,10,True
9000500239,1.84,1519,1,False
9000322928,3.58,1484,9,True
9000613408,2.13,1028,1,True
9000797078,2.28,1241,4,True
9000229628,1.54,1281,6,False
9000606515,3.55,1559,5,True
9000017646,1.83,1306,10,True
9000035059,3.73,1431,6,True
9000271889,1.65,1579,10,True
9000249193,2.17,617,5,False
9000003377,2.33,1547,5,True
9000296125,3.46,1577,7,True
9000221061,2.04,730,5,False
9000161269,2.84,758,1,False
9000730218,2.54,1125,1,True
9000819129,1.63,1225,2,False
9000235930,3.4,1219,2,True
9000194415,1.93,1064,5,False
9000632091,3.9,997,5,True
9000748499,3.17,1017,10,True
9000958792,3.69,1066,2,True
9000525547,3.86,859,8,True
9000974760,1.82,1228,7,False
9000821649,2.8,1049,4,True
9000338797,3.8,1410,3,True
9000264363,1.65,1236,3,False
9000125787,3.17,791,8,True
9000602957,1.88,1538,6,False
9000884620,3.03,1023,2,True
9000406595,2.96,781,8,True
9000567417,3.06,938,4,True
9000206035,2.71,1107,7,True
9000170717,3.74,1211,10,True
9000401156,2.58,630,10,True
9000276549,2.24,927,9,True
9000564162,3.58,766,7,False
9000966324,3.84,610,9,True
9000180028,2.39,1237,1,True
9000781298,2.18,644,3,False
9000910954,3.74,1094,3,True
9000441427,3.31,1564,1,True
9000629961,1.75,1301,10,True
9000247112,1.96,1406,4,False
9000507584,2.34,1534,10,True
9000068738,2.76,1217,3,True
9000104224,1.61,1323,5,False
9000914483,2.98,1565,6,True
9000865320,1.97,1109,7,False
9000405523,1.59,1337,4,False
9000061157,1.5,1230,2,False
9000212160,3.88,1291,8,True
9000750439,3.41,1101,5,True
9000062601,2.05,1464,4,True
9000596313,3.34,1192,10,True
9000955636,2.44,1073,8,True
9000984172,1.74,1466,4,False
9000231297,1.79,1397,7,False
9000692061,3.53,1237,10,True
9000899888,3.27,1409,3,True
9000953741,1.63,658,5,False
9000886379,3.27,1170,3,True
9000015026,2.38,753,4,False
9000793691,1.82,768,9,True
9000667672,1.97,666,4,False
9000212206,1.94,1083,7,False
9000203634,2.39,735,3,False
9000898810,2.59,1289,1,True
9000525296,2.77,673,1,False
9000541037,3.14,1228,3,True
9000643132,2.86,650,5,False
9000444671,2.49,743,10,True
9000659693,1.86,603,5,False
9000590789,2.94,1159,4,True
9000320181,1.72,1080,2,False
9000262829,1.84,865,10,True
9000773061,1.84,1501,4,False
9000988804,2.24,1147,9,True
9000819036,3.79,1297,7,True
9000280618,1.91,747,1,False
9000575701,3.15,651,5,False
9000459570,3.72,1266,2,True
9000495416,3.73,1098,9,True
9000317172,1.64,1189,10,True
9000169864,2.98,1347,6,True
9000495550,1.91,1094,6,False
9000873067,2.84,1369,9,True
9000024718,1.79,898,9,True
9000152469,2.61,917,10,True
9000637874,2.26,1512,7,True
9000588907,1.52,1331,6,False
9000817437,3.26,647,2,False
9000716762,2.71,690,10,True
9000723366,3.91,1445,4,True
9000061115,3.27,1511,3,True
9000478764,2.51,1040,10,True
9000704400,3.23,640,7,False
9000922334,2.42,1582,8,True
9000489880,1.84,841,3,False
9000790335,2.49,972,6,True
9000392584,3.82,1383,5,True
9000343200,1.54,788,10,True
9000230543,2.83,762,6,False
9000827201,2.69,618,3,False
9000998664,2.21,779,6,False
9000182198,1.95,1488,8,True
9000954238,1.92,1595,1,False
9000976904,2.62,1383,9,True
9000114309,1.76,795,10,True
9000759332,3.98,1420,1,True
9000677985,3.33,1244,7,True
9000481116,3.92,1416,7,True
9000664505,3.08,1525,1,True
9000612916,2.66,802,7,False
9000880892,3.3,745,7,False
9000749914,2.17,1224,3,True
9000034332,3.42,721,2,False
9000476582,3.69,1349,6,True
9000591933,1.67,837,7,False
9000908635,2.78,1198,9,True
9000694359,2.13,976,7,True
9000120488,3.81,791,1,False
9000236977,3.69,812,8,True
9000319688,1.5,1438,5,False
9000000183,3.25,1236,2,True
9000220983,2.78,1481,10,True
9000945080,3.42,1277,4,True
9000078704,3.56,1296,5,True
9000857831,1.94,1236,8,True
9000176165,2.5,649,6,False
9000387733,2.41,704,6,False
9000745685,3.51,1482,5,True
9000248792,3.83,1550,2,True
9000514150,2.27,1243,8,True
9000176454,1.55,623,7,False
9000523307,1.83,1502,7,False
9000238935,2.64,934,4,True
9000072268,2.16,1397,3,True
9000868512,2.16,1069,8,True
9000706594,3.66,640,2,False
9000680747,2.17,723,8,True
9000386282,2.56,1453,7,True
9000576574,2.56,1437,2,True
9000663118,2.78,1221,6,True
9000230443,3.75,830,3,False
9000887096,2.0,1288,9,True
9000558931,2.7,1409,10,True
9000035715,2.57,1541,8,True
9000108986,1.88,1142,4,False
9000362567,3.55,1343,4,True
9000693454,1.94,1551,8,True
9000581348,1.89,1308,8,True
9000853181,1.65,903,6,False
9000439080,2.98,700,2,False
9000247030,3.44,1205,4,True
9000678775,1.56,1327,2,False
9000934584,2.73,1390,6,True
9000495587,2.91,1015,2,True
9000525438,2.32,1341,3,True
9000135663,1.94,978,10,True
9000734280,3.33,1527,1,True
9000503975,2.15,1018,9,True
9000013283,2.37,763,2,False
9000592107,1.91,1031,1,False
9000248660,3.44,1584,7,True
9000649482,1.57,1591,2,False
9000754044,3.85,1139,1,True
9000727625,2.46,1407,9,True
9000335241,3.27,1020,10,True
9000896883,3.72,702,6,False
9000144504,2.77,602,3,False
9000679241,2.15,761,7,False
9000684788,2.54,1043,6,True
9000815174,2.68,758,4,False
9000635435,3.23,926,6,True
9000865140,3.85,1116,4,True
9000270061,2.9,1381,4,True
9000008785,2.53,1115,6,True
9000020169,3.07,1189,10,True
9000431911,1.97,1557,2,False
9000858706,1.71,766,5,False
9000230549,2.32,648,2,False
9000486347,2.84,830,6,False
9000216187,2.83,1142,6,True
9000160729,2.96,1303,2,True
9000713207,1.57,1081,1,False
9000696483,3.23,723,10,True
9000657323,3.97,1291,5,True
9000683989,3.8,1358,3,True
9000534886,3.12,1330,8,True
9000362358,2.09,1262,6,True
9000894567,3.79,948,3,True
9000559583,1.83,1259,8,True
9000140919,2.78,1275,1,True
9000857167,2.9,818,3,False
9000610710,3.92,1495,1,True
9000053471,1.51,1412,6,False
9000966209,1.85,815,8,True
9000674911,1.62,923,2,False
9000917811,1.52,1090,6,False
9000885543,1.69,1119,2,False
9000679477,3.87,1108,3,True
9000650233,2.57,813,5,False
9000818273,1.99,1236,5,False
9000677973,3.49,1070,7,True
9000628968,2.97,1352,6,True
9000149548,2.08,1043,9,True
9000312884,1.82,922,5,False
9000536232,3.21,743,7,False
9000650612,3.13,1441,8,True
9000122475,3.25,1307,2,True
9000097010,2.02,1512,5,True
9000409982,2.82,1562,3,True
9000389093,3.25,921,10,True
9000978381,3.7,1006,5,True
9000151462,2.63,1037,2,True
9000843958,2.97,978,8,True
9000343891,3.06,933,5,True
9000059031,2.18,1127,7,True
9000780610,1.85,606,4,False
9000380456,2.01,1082,7,True
9000519854,2.46,747,3,False
9000880647,3.28,918,5,True
9000078877,2.37,1020,4,True
9000635863,2.71,759,1,False
9000684238,1.51,865,2,False
9000520939,2.2,1301,2,True
9000647781,3.51,1118,3,True
9000245215,3.28,1547,4,True
9000599187,2.9,1003,2,True
9000965500,2.84,677,2,False
9000662309,1.86,1496,7,False
9000305253,1.61,714,7,False
9000616419,3.41,827,9,True
9000324318,2.49,1253,2,True
9000145752,2.42,1364,5,True
9000791637,2.84,1397,8,True
9000911888,3.38,942,3,True
9000814317,1.5,1525,7,False
9000952417,2.26,1508,8,True
9000574857,3.85,1159,5,True
9000432827,2.99,1235,10,True
9000291956,2.0,882,5,False
9000667304,1.79,1104,5,False
9000901004,3.38,885,2,False
9000275462,1.66,1169,5,False
9000172432,2.73,1066,4,True
9000664069,3.33,1165,10,True
9000092533,3.63,1105,1,True
9000733807,2.69,1524,9,True
9000856084,1.57,1261,10,True
9000350261,3.41,897,9,True
9000932620,3.84,972,7,True
9000157423,2.65,800,7,False
9000638284,3.68,1592,2,True
9000505607,3.79,874,1,False
9000216853,2.49,696,2,False
9000846670,2.44,1070,4,True
9000489533,1.95,836,5,False
9000464479,3.54,1307,2,True
9000908693,3.89,1131,9,True
9000060106,3.12,1400,10,True
9000553770,1.85,1214,3,False
9000085429,2.9,797,9,True
9000535788,1.92,1099,2,False
9000285148,2.89,1486,1,True
9000300017,2.13,1453,5,True
9000333751,3.28,1521,10,True
9000867085,3.08,984,2,True
9000171935,2.91,679,7,False
9000924284,3.13,1349,4,True
9000342821,2.36,982,6,True
9000148460,2.5,1347,8,True
9000898375,2.1,1467,1,True
9000145515,3.18,1373,8,True
9000757475,2.95,618,7,False
9000362850,1.9,660,9,True
9000909996,2.26,1081,8,True
9000434876,2.82,1257,4,True
9000410503,2.21,1063,10,True
9000859827,3.02,1010,7,True
9000070132,2.01,1068,2,True
9000983901,3.03,745,4,False
9000502387,2.65,1231,3,True
9000085730,3.31,642,10,True
9000941320,3.89,1440,9,True
9000179189,3.32,1158,7,True
9000637017,2.69,1183,8,True
9000123016,3.31,1527,2,True
9000549410,1.68,1591,3,False
9000476048,3.38,1139,6,True
